,1,2,3,4,5,6,7,8
183,244.90129670971265,137.49431867773802,5155.219031004842,1973.8426203006638,3710.406889437246,276.5304237366235,1301.176594749001,777.2688870356563
184,312.2107613355293,158.80578572549845,6389.561888564178,2446.7049520096484,4460.221684592278,319.3200538498314,1632.4977633982037,896.8507450427235
185,403.81856459536436,200.6527673649387,7050.82579737794,2759.292207437406,5091.366806674848,455.8733178265332,1786.4722737367015,1140.8524301163877
186,475.35750205389496,185.90436622344885,7025.227176503924,2747.0644350962816,5499.394633605432,436.975405118577,1796.773702779758,1332.487672459848
187,479.55727565282046,188.5823289920944,6076.770663685585,2421.0653250659207,5182.375903908495,470.8152943839068,1530.404983297117,1385.4588160945084
188,515.3211521569988,187.8967469275858,6097.937474294199,2439.297977163833,5349.765512172857,482.85336598327893,1540.1227890098685,1473.0904720642543
189,484.78014790303894,162.58457693867234,6184.642092914771,2491.2234735061056,5254.930874944745,560.9336888744698,1531.4500475134278,1464.5132299612942
190,455.5779006530573,166.21646498392315,6247.713927832307,2535.987370523566,4930.734121010419,626.3013002425196,1539.6065145325886,1283.8120095822699
191,375.6763216265427,170.42555030971062,6402.48870242366,2596.968014373487,4484.350409896325,674.2784668110587,1560.4879343779203,1050.3434659245268
192,339.03684241182725,180.9352339728777,4263.488533164331,1885.0846427187473,3222.338367587458,719.1214740396568,979.4375881084375,947.4401289561872
193,314.6993069114273,183.46473408868337,3211.305301255662,1529.0340042369305,2690.8935543707867,756.8754786685298,678.2521175047968,950.8360390677473
194,320.64398238524166,191.18949294861014,3250.087729183387,1556.4389621611583,2652.8980439134893,780.5520489334442,690.5963670885664,944.9442961505359
195,305.84600200339594,190.6732985903799,3276.440732320766,1568.288930108733,2663.4900982936542,800.6441019877005,681.0801443465618,959.9912606596631
196,326.18480218158726,194.80476462089214,3310.5939424277194,1588.9715467847636,2756.287652732824,802.6469108538565,696.8169226592665,986.1861094539684
197,341.3714776830352,196.91484469258629,4488.961271719492,2021.2972938915514,3509.819896602498,842.9090103659581,975.974641269038,1116.9991410982097
198,514.61528070552,509.654258390219,9326.784594167046,4438.2169532977205,7183.080984187226,2755.9774278758427,1595.586404296657,2723.533083707717
199,718.2115481629183,486.2562195413618,9339.640674995486,4340.715146139675,7512.725309258424,2312.1821676922145,1853.5904857974208,2627.608275383178
200,832.4509499826754,527.1629232031257,9383.784900179133,4493.318214333983,7211.257063068942,2189.124782743459,1939.3884250506862,2374.804959880736
201,929.9264061524063,527.4081975360242,7855.749063165009,3849.2710721039675,6286.5685981125725,1825.6646691918709,1762.6223751086713,2065.5916247369655
202,886.3872741377287,511.54587111560465,8676.306153311958,4082.886471491295,6283.920506178363,1722.6199164603559,2025.1117351412163,1809.0680934516756
203,880.8198893146775,501.28754357133147,8684.494044179784,4060.51042108012,6232.897903502006,1653.8135540805538,2052.7889376894127,1746.821807821935
